rows,duration,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelX_range,AccelX_median,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelY_range,AccelY_median,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,AccelZ_range,AccelZ_median,GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroX_range,GyroX_median,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroY_range,GyroY_median,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_median,Total_A_mean,Total_A_std,Total_A_max,Total_A_min,Total_A_range,Total_A_median,A_peak,A_mean,A_std,A_range,A_min,A_peak_index_ratio,gyro_abs_peak,gyro_abs_mean,accel_abs_peak,accel_abs_mean,AccelX_first,AccelX_last,AccelX_delta,AccelY_first,AccelY_last,AccelY_delta,AccelZ_first,AccelZ_last,AccelZ_delta,GyroX_first,GyroX_last,GyroX_delta,GyroY_first,GyroY_last,GyroY_delta,GyroZ_first,GyroZ_last,GyroZ_delta,source_file,label,label_name
25,2.4600000381469727,-0.06880000000000001,0.08207313811473275,0.13,-0.24,0.37,-0.08,-0.9628,0.10216489938656365,-0.71,-1.12,0.41000000000000014,-0.99,0.1232,0.07151456728061306,0.29,-0.01,0.3,0.13,-2.7728,25.26586259494551,35.28,-61.48,96.75999999999999,6.4,-17.159200000000002,35.984708780258316,69.45,-79.1,148.55,-25.1,-3.386,16.41327232252403,27.82,-40.03,67.85,-2.64,0.9792000000000001,0.10238489471922442,1.15,0.75,0.3999999999999999,1.0,1.15,0.9792000000000001,0.10238489471922442,0.3999999999999999,0.75,0.6666666666666666,79.1,39.7888,1.12,0.9628,-0.1,-0.04,0.060000000000000005,-0.94,-0.83,0.10999999999999999,0.12,0.13,0.010000000000000009,11.68,-9.08,-20.759999999999998,-36.43,-18.69,17.74,-3.91,19.46,23.37,normal_158.csv,0,normal
25,2.4600000381469727,-0.1368,0.11078206834441515,0.1,-0.4,0.5,-0.13,-0.9408,0.08543613599252564,-0.75,-1.11,0.3600000000000001,-0.93,0.2148,0.10087616170334793,0.37,0.01,0.36,0.19,-5.053200000000001,37.71863616746148,113.89,-70.72,184.61,-8.99,16.8416,70.04641554474195,177.47,-145.07,322.53999999999996,15.48,-13.224,32.00961587294251,49.82,-75.25,125.07,-12.23,0.9832000000000001,0.09276852914647296,1.14,0.76,0.3799999999999999,0.99,1.14,0.9832000000000001,0.09276852914647296,0.3799999999999999,0.76,0.4166666666666667,177.47,62.62480000000001,1.11,0.9408,0.05,-0.16,-0.21000000000000002,-1.0,-0.8,0.19999999999999996,0.26,0.34,0.08000000000000002,6.41,-31.02,-37.43,-145.07,39.88,184.95,14.76,-66.9,-81.66000000000001,normal_159.csv,0,normal
25,2.43999981880188,-0.055999999999999994,0.12861441080480315,0.19,-0.41,0.6,-0.06,-0.9224000000000001,0.09373188713915169,-0.72,-1.1,0.3800000000000001,-0.91,0.25639999999999996,0.09924212815130477,0.43,0.12,0.31,0.27,5.7104,48.32180757518631,124.79,-68.09,192.88,-0.76,48.876000000000005,71.81455365499856,158.53,-102.89,261.42,69.43,-27.619599999999995,37.440891246514596,66.08,-79.48,145.56,-36.02,0.9716,0.1013936224161395,1.19,0.76,0.42999999999999994,0.97,1.19,0.9716,0.1013936224161395,0.42999999999999994,0.76,0.6666666666666666,158.53,85.646,1.1,0.9224000000000001,-0.15,-0.03,0.12,-0.88,-0.84,0.040000000000000036,0.35,0.3,-0.04999999999999999,124.79,-0.76,-125.55000000000001,69.43,-99.41,-168.84,-34.49,66.08,100.57,normal_160.csv,0,normal
25,2.319999933242798,-0.018,0.09604686356149272,0.12,-0.21,0.32999999999999996,0.0,-0.9148,0.08124653838779841,-0.7,-1.06,0.3600000000000001,-0.94,0.32280000000000003,0.10454345189122717,0.47,0.08,0.38999999999999996,0.34,-6.281200000000001,32.1257083346033,76.82,-50.12,126.94,-11.4,-84.7084,60.79437862445288,37.65,-176.06,213.71,-85.53,33.4696,28.58869888609833,86.11,-22.86,108.97,35.4,0.9823999999999999,0.08032641740631369,1.15,0.83,0.31999999999999995,0.96,1.15,0.9823999999999999,0.08032641740631369,0.31999999999999995,0.83,0.375,176.06,93.66480000000001,1.06,0.9148,0.04,-0.21,-0.25,-0.95,-0.97,-0.020000000000000018,0.15,0.43,0.28,1.11,-29.24,-30.349999999999998,12.63,-81.36,-93.99,-17.01,14.59,31.6,normal_161.csv,0,normal
25,3.2899999618530273,-0.0692,0.12542992731667618,0.15,-0.32,0.47,-0.09,-0.9244000000000001,0.10348429832588132,-0.72,-1.12,0.40000000000000013,-0.92,0.25920000000000004,0.11891593669479293,0.46,-0.03,0.49,0.27,-14.4284,26.806514083956035,37.89,-60.89,98.78,-20.99,-70.1168,78.50523579779038,67.31,-197.13,264.44,-82.4,19.0512,38.906176707561485,84.23,-51.57,135.8,13.11,0.978,0.10515861036231573,1.15,0.73,0.41999999999999993,0.98,1.15,0.978,0.10515861036231573,0.41999999999999993,0.73,0.8333333333333334,197.13,91.5992,1.12,0.9244000000000001,-0.05,-0.12,-0.06999999999999999,-0.77,-1.03,-0.26,0.24,0.19,-0.04999999999999999,-47.56,-27.56,20.000000000000004,-98.93,67.31,166.24,13.11,-29.65,-42.76,normal_162.csv,0,normal
25,2.43999981880188,-0.0472,0.12276400123814799,0.17,-0.28,0.45000000000000007,-0.04,-0.9,0.09013878188659974,-0.65,-1.09,0.44000000000000006,-0.9,0.34800000000000003,0.10210288928331068,0.54,0.15,0.39,0.34,1.0868000000000004,32.991566058615646,62.85,-62.76,125.61,-1.76,7.8755999999999995,110.828891242311,186.06,-167.27,353.33000000000004,19.82,-8.888400000000003,48.35600166818317,89.75,-88.75,178.5,-14.2,0.9764,0.09982818573262095,1.16,0.71,0.44999999999999996,0.99,1.16,0.9764,0.09982818573262095,0.44999999999999996,0.71,0.6666666666666666,186.06,95.06200000000001,1.09,0.9,-0.28,-0.19,0.09000000000000002,-0.87,-0.88,-0.010000000000000009,0.2,0.44,0.24,20.9,-31.04,-51.94,127.8,-55.12,-182.92,-88.75,14.53,103.28,normal_163.csv,0,normal
25,3.2300000190734863,-0.055600000000000004,0.14224626532883033,0.15,-0.3,0.44999999999999996,-0.07,-0.9316000000000001,0.15399350635659934,-0.7,-1.46,0.76,-0.95,0.24960000000000002,0.13151299048636475,0.53,-0.08,0.61,0.25,-10.5756,35.13970606498201,64.95,-70.26,135.21,-14.87,-66.28439999999999,60.181298664950724,57.71,-202.14,259.84999999999997,-65.01,17.9712,37.84735760481393,72.79,-62.57,135.36,29.69,0.9843999999999999,0.15567273364337122,1.47,0.74,0.73,0.97,1.47,0.9843999999999999,0.15567273364337122,0.73,0.74,0.7916666666666666,202.14,81.81280000000001,1.46,0.9316000000000001,0.02,0.02,0.0,-0.97,-0.87,0.09999999999999998,0.34,0.18,-0.16000000000000003,-39.65,45.11,84.75999999999999,-202.14,8.27,210.41,72.79,55.19,-17.60000000000001,normal_164.csv,0,normal
24,2.369999885559082,-0.17833333333333334,0.1948392127898789,0.07,-0.64,0.71,-0.135,-0.8983333333333334,0.13166712529731167,-0.62,-1.15,0.5299999999999999,-0.89,0.31125,0.09900867331352516,0.48,0.1,0.38,0.325,3.610833333333334,39.954626647982955,90.4,-43.82,134.22,-0.16500000000000004,39.32666666666667,52.56184495361189,119.3,-29.44,148.74,12.475000000000001,-23.551666666666666,41.38620875801888,63.8,-81.73,145.53,-25.59,0.9891666666666667,0.14625518695124945,1.28,0.72,0.56,0.97,1.28,0.9891666666666667,0.14625518695124945,0.56,0.72,0.043478260869565216,119.3,69.10833333333333,1.15,0.8983333333333334,-0.06,-0.01,0.049999999999999996,-0.88,-0.92,-0.040000000000000036,0.3,0.41,0.10999999999999999,11.65,-30.26,-41.910000000000004,3.36,119.3,115.94,63.8,-61.36,-125.16,normal_165.csv,0,normal
25,2.4600000381469727,-0.1616,0.13097964218406868,0.1,-0.42,0.52,-0.15,-0.8687999999999999,0.10544824955082627,-0.63,-1.04,0.41000000000000003,-0.87,0.35,0.07560864148142503,0.51,0.22,0.29000000000000004,0.35,-13.348799999999999,37.03943172710222,50.69,-113.65,164.34,-7.98,-80.39240000000001,58.476109885433836,44.69,-190.84,235.53,-91.53,32.187599999999996,38.03888419323925,81.36,-49.73,131.09,37.34,0.9616,0.09919173352653941,1.09,0.73,0.3600000000000001,0.99,1.09,0.9616,0.09919173352653941,0.3600000000000001,0.73,1.0,190.84,91.836,1.04,0.8687999999999999,-0.04,-0.23,-0.19,-1.02,-0.96,0.06000000000000005,0.28,0.47,0.18999999999999995,8.9,50.69,41.79,43.14,-38.89,-82.03,-37.53,-49.73,-12.199999999999996,normal_166.csv,0,normal
25,3.240000009536743,-0.14,0.14124446891825534,0.21,-0.43,0.64,-0.13,-0.9039999999999999,0.15094148976783467,-0.54,-1.29,0.75,-0.92,0.32360000000000005,0.09966109237477448,0.49,0.13,0.36,0.33,-2.9344000000000006,40.78616494188522,69.76,-71.48,141.24,-9.63,10.636,67.38784688898535,179.79,-76.78,256.57,9.76,-19.9808,40.108432396858056,44.93,-101.66,146.59,-18.67,0.9864000000000002,0.1471926175684999,1.32,0.6,0.7200000000000001,1.0,1.32,0.9864000000000002,0.1471926175684999,0.7200000000000001,0.6,0.0,179.79,66.7276,1.29,0.9039999999999999,0.09,-0.12,-0.21,-1.29,-0.81,0.48,0.28,0.46,0.18,-71.48,51.69,123.17,-56.64,65.48,122.12,-18.67,-53.68,-35.01,normal_167.csv,0,normal
25,2.430000066757202,-0.1268,0.09965440281292143,0.11,-0.28,0.39,-0.13,-0.8948,0.09849365461794989,-0.63,-1.06,0.43000000000000005,-0.91,0.26520000000000005,0.09929417572714591,0.62,0.14,0.48,0.25,-10.608399999999996,31.50927425378122,32.95,-76.15,109.10000000000001,-5.25,-84.25200000000001,89.58580346982066,53.18,-207.42,260.59999999999997,-86.11,33.973600000000005,36.79636257838538,110.52,-40.79,151.31,32.46,0.9520000000000001,0.09105858919765157,1.1,0.75,0.3500000000000001,0.96,1.1,0.9520000000000001,0.09105858919765157,0.3500000000000001,0.75,0.3333333333333333,207.42,103.046,1.06,0.8948,-0.02,-0.02,0.0,-0.93,-0.7,0.2300000000000001,0.15,0.25,0.1,-15.51,-76.15,-60.64000000000001,53.18,-86.11,-139.29,12.84,59.37,46.53,normal_168.csv,0,normal
25,3.240000009536743,-0.14800000000000002,0.14730919862656236,0.1,-0.37,0.47,-0.17,-0.9176000000000001,0.13242230426429932,-0.64,-1.26,0.62,-0.93,0.33039999999999997,0.12228654872879519,0.56,0.07,0.49000000000000005,0.35,-8.920000000000002,38.53721469783029,65.1,-77.04,142.14,-15.8,-5.7356,41.57549038395899,69.72,-102.84,172.56,-11.53,-8.5012,30.66901249904644,42.73,-63.15,105.88,-11.34,1.0036,0.13689655461941572,1.3,0.73,0.5700000000000001,0.99,1.3,1.0036,0.13689655461941572,0.5700000000000001,0.73,0.4166666666666667,102.84,52.50840000000001,1.26,0.9176000000000001,-0.33,-0.13,0.2,-0.86,-0.91,-0.050000000000000044,0.35,0.19,-0.15999999999999998,-69.89,17.86,87.75,-26.37,45.18,71.55,6.76,-30.11,-36.87,normal_169.csv,0,normal
25,3.25,-0.10520000000000002,0.0911098238391448,0.09,-0.29,0.38,-0.09,-0.9388000000000001,0.12346794455782167,-0.61,-1.21,0.6,-0.94,0.2064,0.09604165762834375,0.45,0.06,0.39,0.19,-0.7179999999999989,36.649016130495696,92.15,-62.14,154.29000000000002,-2.9,32.033199999999994,84.72959802217878,187.59,-110.21,297.8,17.3,-12.322000000000003,31.66864787661976,48.82,-79.5,128.32,-0.64,0.9764,0.11448726275587749,1.21,0.66,0.5499999999999999,0.96,1.21,0.9764,0.11448726275587749,0.5499999999999999,0.66,0.125,187.59,75.69800000000001,1.21,0.9388000000000001,-0.14,-0.22,-0.07999999999999999,-0.92,-0.96,-0.039999999999999925,0.22,0.22,0.0,-53.85,-10.98,42.870000000000005,47.4,-110.21,-157.60999999999999,-62.73,29.28,92.00999999999999,normal_170.csv,0,normal
25,3.2899999618530273,-0.12480000000000002,0.16505352667140036,0.2,-0.38,0.5800000000000001,-0.15,-0.9396000000000001,0.1305590543266405,-0.69,-1.21,0.52,-0.92,0.2884,0.14019866856238922,0.5,-0.07,0.5700000000000001,0.31,-17.5252,37.51964597825163,96.5,-74.03,170.53,-20.38,-72.66640000000001,107.58203884633035,87.08,-265.22,352.3,-47.24,16.077999999999996,53.369955577397036,109.31,-89.41,198.72,14.55,1.0131999999999999,0.1360367597379473,1.34,0.77,0.5700000000000001,1.01,1.34,1.0131999999999999,0.1360367597379473,0.5700000000000001,0.77,0.8333333333333334,265.22,109.45360000000001,1.21,0.9396000000000001,-0.18,-0.1,0.07999999999999999,-0.92,-0.97,-0.04999999999999993,0.29,0.31,0.020000000000000018,-12.24,16.89,29.130000000000003,-186.34,25.16,211.5,40.34,2.4,-37.940000000000005,normal_171.csv,0,normal
25,2.4800000190734863,-0.0868,0.12661358536902745,0.1,-0.33,0.43000000000000005,-0.06,-0.8964,0.08882942455440465,-0.72,-1.07,0.3500000000000001,-0.89,0.2532,0.12847567863218312,0.6,0.04,0.5599999999999999,0.23,-5.4068000000000005,30.434696855179396,82.56,-69.15,151.71,-6.2,30.034400000000005,83.12205569121431,154.21,-109.25,263.46000000000004,24.93,-20.238000000000003,36.48044304829644,43.02,-111.99,155.01,-12.31,0.9516000000000001,0.09847503913852147,1.1,0.74,0.3600000000000001,0.94,1.1,0.9516000000000001,0.09847503913852147,0.3600000000000001,0.74,0.4166666666666667,154.21,76.39159999999998,1.07,0.8964,-0.04,-0.21,-0.16999999999999998,-0.86,-0.81,0.04999999999999993,0.24,0.3,0.06,-25.47,-27.92,-2.450000000000003,10.05,91.45,81.4,-5.6,-28.25,-22.65,normal_172.csv,0,normal
25,2.4700000286102295,-0.15,0.1819340539866025,0.21,-0.36,0.57,-0.18,-0.9123999999999998,0.12464215445292441,-0.55,-1.16,0.6099999999999999,-0.92,0.2552,0.12017764628526664,0.49,0.02,0.47,0.25,-8.994399999999999,48.66691493201516,56.27,-126.35,182.62,2.34,44.7704,89.0656160965985,211.91,-85.53,297.44,25.14,-31.955999999999996,62.64433740038547,70.93,-166.63,237.56,-27.01,0.9843999999999999,0.10610843510296436,1.21,0.65,0.5599999999999999,1.0,1.21,0.9843999999999999,0.10610843510296436,0.5599999999999999,0.65,0.375,211.91,94.0552,1.16,0.9123999999999998,0.07,0.17,0.1,-0.87,-0.83,0.040000000000000036,0.32,0.13,-0.19,-13.83,-0.89,12.94,-66.99,-40.4,26.589999999999996,41.42,-11.54,-52.96,normal_173.csv,0,normal
25,3.1700000762939453,0.000800000000000003,0.14980320423809365,0.19,-0.33,0.52,0.03,-0.9676,0.07166356582438993,-0.86,-1.14,0.2799999999999999,-0.95,0.1108,0.10041248262375883,0.28,-0.08,0.36000000000000004,0.1,-2.3632000000000004,33.10067354803122,62.5,-76.35,138.85,-3.13,-65.7384,86.65744244245077,67.45,-222.26,289.71,-63.99,5.4996,21.78137382413393,50.73,-44.34,95.07,10.23,0.9896,0.07351190379795643,1.15,0.88,0.2699999999999999,0.98,1.15,0.9896,0.07351190379795643,0.2699999999999999,0.88,0.08333333333333333,222.26,88.33319999999999,1.14,0.9676,0.14,-0.19,-0.33,-0.98,-0.95,0.030000000000000027,0.03,0.09,0.06,-8.49,-11.18,-2.6899999999999995,-70.18,-13.63,56.550000000000004,4.98,-6.57,-11.55,normal_174.csv,0,normal
22,2.1700000762939453,-0.15863636363636366,0.13119579895079592,0.05,-0.36,0.41,-0.18,-0.9345454545454547,0.11249242398733106,-0.73,-1.19,0.45999999999999996,-0.955,0.2295454545454545,0.10054505139144024,0.41,0.03,0.38,0.235,-19.05045454545455,46.119663555258256,61.69,-101.91,163.6,-18.855,-82.23454545454545,56.5304057862225,76.61,-194.58,271.19,-98.065,19.895909090909086,30.52489673304024,95.88,-25.7,121.58,17.725,0.9890909090909091,0.11105164353789426,1.2,0.8,0.3999999999999999,0.985,1.2,0.9890909090909091,0.11105164353789426,0.3999999999999999,0.8,1.0,194.58,95.40727272727273,1.19,0.9345454545454547,-0.22,-0.08,0.14,-0.95,-1.19,-0.24,0.09,0.13,0.04000000000000001,-12.53,-93.45,-80.92,-37.82,76.61,114.43,-9.21,-18.17,-8.96,normal_175.csv,0,normal
25,2.4700000286102295,-0.0732,0.18510627578051841,0.26,-0.4,0.66,-0.09,-0.9059999999999999,0.13130752707543716,-0.61,-1.13,0.5199999999999999,-0.93,0.2956,0.13345036530485782,0.55,0.06,0.49000000000000005,0.29,-15.109200000000001,37.640373151710385,39.91,-87.56,127.47,-17.02,1.1684000000000003,48.0945511189504,149.22,-94.87,244.09,-0.24,-19.070800000000002,49.707206546603146,70.59,-103.76,174.35000000000002,-15.15,0.9804,0.13587616911487213,1.26,0.69,0.5700000000000001,0.98,1.26,0.9804,0.13587616911487213,0.5700000000000001,0.69,0.20833333333333334,149.22,60.605199999999996,1.13,0.9059999999999999,-0.4,-0.04,0.36000000000000004,-0.86,-1.02,-0.16000000000000003,0.51,0.28,-0.22999999999999998,33.83,-17.18,-51.01,44.87,149.22,104.35,70.59,-67.73,-138.32,normal_176.csv,0,normal
25,2.490000009536743,-0.0192,0.11803671745125187,0.14,-0.26,0.4,0.01,-0.9144,0.03708998067762596,-0.86,-1.02,0.16000000000000003,-0.92,0.29200000000000004,0.04252450274057692,0.37,0.22,0.15,0.3,-12.8776,27.58472588831242,47.16,-59.1,106.25999999999999,-20.21,-81.5748,74.52022310084693,67.59,-198.38,265.97,-66.43,25.090799999999998,30.906670520563463,70.32,-50.05,120.36999999999999,27.54,0.9683999999999999,0.04058735435247453,1.07,0.9,0.17000000000000004,0.97,1.07,0.9683999999999999,0.04058735435247453,0.17000000000000004,0.9,0.375,198.38,95.1612,1.02,0.9144,0.01,0.01,0.0,-0.93,-0.92,0.010000000000000009,0.32,0.34,0.020000000000000018,-5.68,-12.79,-7.109999999999999,67.59,-149.02,-216.61,-50.05,43.28,93.33,normal_177.csv,0,normal
25,3.1600000858306885,-0.13,0.2083266665599966,0.19,-0.57,0.76,-0.07,-0.9131999999999999,0.12368373646792316,-0.66,-1.15,0.4899999999999999,-0.9,0.29480000000000006,0.2062183309019836,0.74,-0.11,0.85,0.28,7.296799999999999,42.181521499348506,87.59,-57.47,145.06,-0.52,-19.4388,49.94548338939168,51.54,-138.5,190.04,-7.97,12.167200000000001,45.17444857807711,64.9,-90.49,155.39,26.95,1.0072,0.14979207811719106,1.25,0.69,0.56,1.01,1.25,1.0072,0.14979207811719106,0.56,0.69,0.25,138.5,62.0576,1.15,0.9131999999999999,-0.03,-0.51,-0.48,-0.93,-0.79,0.14,0.33,0.56,0.23000000000000004,-23.28,-0.52,22.76,-138.5,-48.0,90.5,49.92,15.08,-34.84,normal_178.csv,0,normal
22,2.1600000858306885,-0.17727272727272728,0.14596743988469998,0.08,-0.45,0.53,-0.175,-0.8568181818181819,0.15450031171601666,-0.6,-1.2,0.6,-0.87,0.29045454545454547,0.12613210281013856,0.57,-0.02,0.59,0.30000000000000004,-13.188181818181816,43.253384963751806,108.85,-60.84,169.69,-28.08,25.901363636363637,63.00565071373735,173.28,-102.69,275.97,9.52,-32.96909090909091,44.14678933578306,66.26,-88.83,155.09,-44.92,0.9472727272727274,0.12646030124986968,1.23,0.73,0.5,0.935,1.23,0.9472727272727274,0.12646030124986968,0.5,0.73,0.7142857142857143,173.28,73.40954545454544,1.2,0.8568181818181819,-0.45,-0.01,0.44,-0.71,-0.99,-0.28,0.57,0.42,-0.14999999999999997,-26.95,8.26,35.21,-30.12,173.28,203.4,-6.21,-62.41,-56.199999999999996,normal_179.csv,0,normal
25,2.359999895095825,-0.14,0.17392527130926086,0.24,-0.41,0.6499999999999999,-0.15,-0.8496000000000001,0.10325857510799445,-0.67,-1.05,0.38,-0.86,0.3472,0.10910698113930808,0.64,0.19,0.45,0.31,-13.7908,38.19787187789393,44.06,-90.44,134.5,-17.22,-68.59920000000001,83.90825485413617,82.79,-218.31,301.1,-57.95,37.91,51.01810961152259,129.68,-47.22,176.9,36.26,0.9528,0.08720282870029696,1.14,0.72,0.41999999999999993,0.96,1.14,0.9528,0.08720282870029696,0.41999999999999993,0.72,0.3333333333333333,218.31,99.264,1.05,0.8496000000000001,-0.02,-0.39,-0.37,-0.86,-0.75,0.10999999999999999,0.19,0.5,0.31,-32.03,-78.23,-46.2,52.56,-27.39,-79.95,-39.97,-15.21,24.759999999999998,normal_180.csv,0,normal
25,3.1500000953674316,-0.132,0.13425721582097552,0.07,-0.44,0.51,-0.1,-0.934,0.11789826122551596,-0.74,-1.33,0.5900000000000001,-0.92,0.25639999999999996,0.11849331908030371,0.49,0.03,0.45999999999999996,0.27,-17.852400000000003,48.91921795845337,63.6,-108.06,171.66,-19.85,-16.5244,35.315836990411725,45.94,-101.1,147.04,-13.33,-9.311599999999999,54.36394084317288,106.9,-127.02,233.92000000000002,3.89,0.9948,0.10638452268383156,1.35,0.83,0.5200000000000001,0.98,1.35,0.9948,0.10638452268383156,0.5200000000000001,0.83,0.16666666666666666,127.02,64.9712,1.33,0.934,-0.44,-0.07,0.37,-0.84,-0.87,-0.030000000000000027,0.49,0.31,-0.18,-91.3,-19.85,71.44999999999999,-0.21,-8.23,-8.02,19.39,23.37,3.9800000000000004,normal_181.csv,0,normal
16,1.5500001907348633,-0.26,0.18804254837669057,-0.01,-0.64,0.63,-0.265,-0.8787499999999999,0.1239287429668087,-0.57,-1.1,0.5300000000000001,-0.91,0.304375,0.0885414215682882,0.47,0.18,0.29,0.28500000000000003,-8.34,37.00486598633572,71.95,-82.73,154.68,-3.6100000000000003,-9.606875,28.675491909468615,44.23,-50.37,94.6,-4.515000000000001,-10.064374999999998,43.32031993860772,54.11,-89.44,143.55,-0.4600000000000002,0.983125,0.16119217309369172,1.36,0.62,0.7400000000000001,0.975,1.36,0.983125,0.16119217309369172,0.7400000000000001,0.62,0.26666666666666666,89.44,51.568749999999994,1.1,0.8787499999999999,-0.17,-0.13,0.04000000000000001,-0.88,-0.97,-0.08999999999999997,0.27,0.2,-0.07,13.73,-24.84,-38.57,18.21,-37.66,-55.87,32.52,13.72,-18.800000000000004,normal_182.csv,0,normal
25,2.4700000286102295,-0.053200000000000004,0.12191937226435073,0.1,-0.42,0.52,-0.04,-0.9383999999999999,0.14851150348261466,-0.68,-1.44,0.7599999999999999,-0.94,0.192,0.09349688051837167,0.37,-0.08,0.45,0.18,-6.410400000000001,44.830059156775604,105.02,-94.26,199.28,-4.72,-19.0052,38.46007595762997,106.55,-66.23,172.78,-30.09,-1.5411999999999997,39.00887049975513,62.11,-134.18,196.29000000000002,-2.15,0.9703999999999999,0.1493731345769156,1.44,0.72,0.72,0.96,1.44,0.9703999999999999,0.1493731345769156,0.72,0.72,0.6666666666666666,134.18,50.45719999999999,1.44,0.9383999999999999,-0.1,-0.02,0.08,-0.93,-0.99,-0.05999999999999994,0.15,0.16,0.010000000000000009,-1.25,-23.68,-22.43,-10.92,-34.29,-23.369999999999997,-7.34,-2.15,5.1899999999999995,normal_183.csv,0,normal
25,3.2899999618530273,0.0,0.10500000000000001,0.26,-0.15,0.41000000000000003,-0.05,-0.9544000000000001,0.054702224208283655,-0.8,-1.11,0.31000000000000005,-0.95,0.15760000000000002,0.05101307022061438,0.26,0.03,0.23,0.15,-6.105200000000001,15.489812006606147,21.02,-34.69,55.709999999999994,-3.92,-14.522399999999998,48.64130705823327,89.18,-81.74,170.92000000000002,-20.52,0.6052000000000003,32.615744807275725,56.73,-58.08,114.81,5.17,0.9743999999999999,0.057233440108617153,1.14,0.82,0.31999999999999995,0.98,1.14,0.9743999999999999,0.057233440108617153,0.31999999999999995,0.82,0.75,89.18,45.6448,1.11,0.9544000000000001,-0.05,-0.12,-0.06999999999999999,-0.95,-0.98,-0.030000000000000027,0.14,0.16,0.01999999999999999,-17.83,-10.27,7.559999999999999,-29.07,-79.1,-50.029999999999994,12.87,26.81,13.94,normal_184.csv,0,normal
25,3.2799999713897705,-0.1628,0.18210619612376364,0.14,-0.55,0.6900000000000001,-0.11,-0.9124000000000001,0.11716370313938244,-0.6,-1.27,0.67,-0.91,0.22719999999999999,0.14339688513585877,0.68,0.03,0.65,0.24,-4.029599999999999,37.10905903325135,80.0,-55.07,135.07,-14.2,23.297600000000003,73.76293227179444,193.91,-76.9,270.81,5.37,-27.122,35.097057806412586,89.11,-84.29,173.4,-32.86,0.9756,0.15329927157904785,1.54,0.64,0.9,0.96,1.54,0.9756,0.15329927157904785,0.9,0.64,0.3333333333333333,193.91,67.646,1.27,0.9124000000000001,-0.12,0.0,0.12,-1.02,-0.86,0.16000000000000003,0.11,0.35,0.24,-5.44,32.49,37.93,-37.13,98.15,135.28,-3.22,-39.54,-36.32,normal_185.csv,0,normal
25,2.4800000190734863,-0.1252,0.1535990451359209,0.12,-0.47,0.59,-0.13,-0.8964000000000002,0.10823893322953008,-0.6,-1.08,0.4800000000000001,-0.89,0.32919999999999994,0.07989159321647471,0.46,0.15,0.31000000000000005,0.32,-19.157600000000002,28.878944359746484,36.15,-75.97,112.12,-16.95,-95.3644,87.31385027970457,32.99,-266.69,299.68,-77.86,41.8644,50.59557301780463,123.5,-65.45,188.95,40.96,0.9792000000000001,0.09869650449737317,1.25,0.74,0.51,0.97,1.25,0.9792000000000001,0.09869650449737317,0.51,0.74,0.8333333333333334,266.69,109.88199999999999,1.08,0.8964000000000002,0.05,0.12,0.06999999999999999,-0.91,-1.03,-0.12,0.38,0.27,-0.10999999999999999,17.82,36.15,18.33,-18.26,-27.77,-9.509999999999998,36.35,-3.34,-39.69,normal_186.csv,0,normal
25,3.25,-0.13720000000000002,0.1996772395642528,0.15,-0.62,0.77,-0.11,-0.9232,0.12388570000878499,-0.53,-1.1,0.5700000000000001,-0.96,0.20000000000000004,0.0963932916061417,0.37,-0.02,0.39,0.19,-3.444,48.19888587923999,106.35,-86.92,193.26999999999998,1.54,8.261999999999999,59.89110451477748,121.8,-80.05,201.85,10.82,-11.9676,48.23348070237796,89.92,-85.3,175.22,-27.68,0.9764,0.14491031709302138,1.22,0.54,0.6799999999999999,0.99,1.22,0.9764,0.14491031709302138,0.6799999999999999,0.54,0.25,121.8,66.2412,1.1,0.9232,0.06,0.07,0.010000000000000009,-0.92,-0.92,0.0,0.17,0.2,0.03,-86.92,-52.46,34.46,-14.72,58.38,73.10000000000001,-56.21,-3.19,53.02,normal_187.csv,0,normal
25,3.2100000381469727,-0.16520000000000004,0.2007095745930755,0.2,-0.45,0.65,-0.17,-0.9184,0.08168435182660957,-0.81,-1.08,0.27,-0.9,0.2552,0.0891683800458436,0.45,0.11,0.34,0.24,1.2384000000000008,46.05824127124265,89.69,-86.63,176.32,9.13,64.84719999999999,64.20912522894753,182.49,-99.88,282.37,58.37,-35.082,48.033212294550246,86.27,-106.75,193.01999999999998,-34.92,0.9908,0.08265994596336648,1.18,0.86,0.31999999999999995,0.98,1.18,0.9908,0.08265994596336648,0.31999999999999995,0.86,0.7916666666666666,182.49,90.81039999999999,1.08,0.9184,-0.03,0.02,0.05,-0.96,-1.03,-0.07000000000000006,0.29,0.25,-0.03999999999999998,39.63,-67.05,-106.68,53.57,105.85,52.279999999999994,-25.22,-62.58,-37.36,normal_188.csv,0,normal
