1780823064.2864947,-0.4407,-0.0144,0.7319,-66.687,27.2443,-58.0687,0.8545
1780823064.4834068,-0.6987,-0.1267,0.5374,51.5954,-4.6641,-27.1374,0.8905
1780823064.6838927,-0.7607,-0.3015,0.5039,-31.7099,18.6412,-9.5725,0.961
1780823064.8829668,-0.6672,-0.0447,0.6873,16.8321,-12.8473,2.5878,0.9589
1780823065.0834427,-0.6968,-0.2388,0.6968,3.2748,0.3435,-4.4351,1.0139
1780823065.2845232,-0.7117,-0.2407,0.6052,-2.1603,0.8092,-0.6489,0.9647
1780823065.484085,-0.6785,-0.2537,0.6052,-6.9084,-5.9389,-1.916,0.9439
1780823065.6835287,-0.6826,-0.2319,0.5884,3.1527,-13.9008,-6.1221,0.9306
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823072.0805898,0.062,-0.9609,-0.2671,-1.9237,-12.313,2.6412,0.9993
1780823072.2791488,0.1152,-0.9348,-0.3118,-0.6794,7.1908,2.5802,0.9921
1780823072.4785914,0.1018,-0.8918,-0.3042,-5.9695,9.5115,9.5725,0.9478
1780823072.679638,0.0752,-0.8914,-0.3667,-1.9389,11.8092,14.8397,0.9668
1780823072.8785572,0.085,-0.8884,-0.4126,15.1985,-0.1832,-2.3053,0.9832
1780823073.0780897,0.0815,-0.7585,-0.3059,-15.6336,-21.1069,6.1069,0.822
1780823073.2778308,0.0149,-0.5605,-0.2144,26.771,-19.0992,-9.9924,0.6003
1780823073.4771738,0.1448,-0.7424,-0.1868,74.6641,-6.7405,-4.771,0.7791
1780823073.6798935,-1.5688,-0.1367,1.7913,-32.4198,-34.2748,33.1374,2.3851
1780823073.8786297,0.1831,0.4717,0.7275,12.1221,-13.3282,-3.9237,0.8862
1780823074.077892,-0.375,0.1116,1.5684,-162.0763,-48.084,-78.687,1.6164
1780823074.2773411,-0.2856,-0.2512,0.7373,48.4198,12.145,20.5725,0.8297
1780823074.4774418,-0.5288,-0.281,0.7166,-7.6565,3.9313,20.0763,0.9338
1780823074.6786222,0.0437,-0.5518,0.5894,-24.3359,-23.9313,-24.7176,0.8085
1780823074.8773465,-0.291,-0.3081,0.8047,1.4656,-3.9466,-5.3664,0.9095
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1780823081.8100102,0.1218,-0.9619,-0.2312,5.5802,-0.855,-0.6031,0.9968
1780823082.0061028,0.1521,-0.9424,-0.2869,-10.1832,8.7863,-5.1985,0.9968
1780823082.2064412,0.1897,-0.9058,-0.2998,-15.7023,34.2824,-20.0382,0.9728
1780823082.4047866,0.1509,-0.7949,-0.3357,-11.7099,49.4198,-10.1603,0.876
1780823082.6060889,0.0759,-0.8433,-0.2556,-37.0458,68.313,16.4198,0.8844
1780823082.8054867,0.1157,-0.8367,-0.2993,58.6565,-14.855,-5.9237,0.8961
1780823083.00602,0.531,-1.1501,-0.2051,49.9237,66.3664,-39.6412,1.2833
1780823083.2056797,1.5991,-1.7266,-0.1567,144.2748,230.1527,-92.4657,2.3586
1780823083.4063454,0.1028,-0.7241,0.1531,97.7328,28.7939,-107.458,0.7472
1780823083.6062334,0.3352,0.3667,0.4841,44.7863,139.2824,-39.5954,0.6937
1780823083.8055203,-0.2026,-0.3689,1.0574,-25.3969,-7.9313,-18.9847,1.1381
1780823084.0053432,0.0281,-0.3743,0.9749,14.1756,37.7328,0.8855,1.0446
1780823084.2051268,-0.3271,-0.2175,0.8479,5.5038,9.4962,3.8779,0.9345
1780823084.4056482,-0.2725,-0.2471,0.8149,-1.542,-7.7099,12.8015,0.8941
1780823084.6056983,-0.1682,-0.3694,0.8181,-0.7252,1.5725,2.2595,0.9133
1780823084.8059711,-0.2627,-0.238,0.8916,-2.916,-9.5878,-0.9389,0.9595
